,project,global_tags,operators,XP,cell_lines,coating,thawing,cell_number,seeding,culture,fixation,mesurement,plate_ref,comments,staining,measurement
4227,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4228,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4229,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4230,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4231,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4232,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4233,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4234,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4235,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4236,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4237,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4238,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4239,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4240,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4241,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4242,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4243,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4244,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4245,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4246,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4247,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4248,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-12
4249,DCM,[],{'XP': 'AT'},DCM-20220317-Myriamed-Plate6-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220317-Myriamed-Plate8-Nuc-Act-Trop-40X-AT
4250,DCM,[],{'XP': 'AT'},DCM-20220317-Myriamed-Plate6-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220317-Myriamed-Plate8-Nuc-Act-Trop-40X-AT
4251,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-24
4252,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-24
4253,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-24
4254,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-24
4255,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-24
4256,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-24
4257,JUMP-CP,[],"{'XP': 'Z127', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP6-SC2-20
4258,DCM,[],{'XP': 'AT'},DCM-20220317-Myriamed-Plate6-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220317-Myriamed-Plate8-Nuc-10X-AT
4259,DM1,['Syto14'],{'XP': 'ameli'},2022-03-15-test prod4 DM1 7000 cells,[],,,,,,,,,,,2022-03-15-test prod4 DM1 7000 cells
4260,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate7-Nuc-Act-Trop-40X-AT
4261,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate7-Nuc-Act-Trop-40X-AT
4262,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate7-Nuc-Act-Trop-40X-AT
4263,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate7-Nuc-Act-Trop-40X-AT
4264,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate7-Nuc-Act-Trop-40X-AT
4265,ASD,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate1-Nuc-10X-AT
4266,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate7-Nuc-Act-Trop-40X-AT
4267,ASD,[],{'XP': 'ChristinaJacob'},DCM-20220322-Myriamed-Plate3-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220322-Myriamed-Plate1-Nuc-10X-AT
4268,ASD,[],{'XP': 'amand'},ASD-10032022-D6-WT2,[],,,,,,,,,,,ASD-10032022-D6-WT2
4269,ASD,[],{'XP': 'amand'},ASD-10032022-D6-WT2,[],,,,,,,,,,,ASD-10032022-D6-HT3
4270,DCM,[],{'XP': 'hoffm'},DCM-Lentis-20220322-HOE-GFP-AACT-TTN-x40-DH,[],,,,,,,,,,,DCM-Lentis-20220322-HOE-GFP-AACT-TTN-x40-DH
4271,ASD,[],{'XP': 'amand'},ASD-10032022-D6-WT2,[],,,,,,,,,,,ASD-10032022-D6-PC056
4272,ASD,[],{'XP': 'amand'},ASD-10032022-D6-WT2,[],,,,,,,,,,,ASD-10032022-D6-ASD04
4273,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4274,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4275,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4276,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4277,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4278,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4279,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4280,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4281,JUMP-CP,[],"{'XP': 'AT', 'staining': ''}",,[],[],[],,[],,[],,[],,[],CP8-SC2-01
4282,SNCA,[],{'XP': 'ameli'},Mat59-combi vs mano,[],,,,,,,,,,,Mat59-combi vs mano
4283,SNCA,[],{'XP': 'ameli'},Mat59-combi vs mano,[],,,,,,,,,,,Mat59-combi vs mano 10X
4284,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT
4285,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p2-AT
4286,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p3-AT
4287,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,HT3-1w-3
4288,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,HT3-1w-3
4289,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,ASD04-1w-3
4290,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,ASD04-1w-4
4291,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,WT2-1w-3
4292,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,WT2-1w-4
4293,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,PC056-1w-3
4294,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,PC056-1w-4
4295,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D9-HUCD-Ki67-p3-AT
4296,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D9-HUCD-Ki67-p2-AT
4297,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D9-HUCD-Ki67-p3-AT
4298,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-T&S-densities-D13-40X-AT,[],,,,,,,,,,,DCM-20220328-Exp09-T&S-densities-D13-40X-AT
4299,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-D6Flask-D13-ClB347-40X-MP-AT,[],,,,,,,,,,,DCM-20220328-Exp09-D6Flask-D13-ClB347-40X-MP-AT
4300,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-D6Flask-D13-ClB347-40X-MP-AT,[],,,,,,,,,,,DCM-20220328-Exp09-D6Flask-D13-ClB347-10X-Nuc-AT
4301,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-T&S-densities-D13-40X-AT,[],,,,,,,,,,,DCM-20220328-Exp09-T&S-densities-D13-10X-Nuc-AT
4302,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT,[],,,,,,,,,,,DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT
4303,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT,[],,,,,,,,,,,DCM-CaI-EXP09-D13-ISO-int46ms-20s-488-10X-4x4-AT
4304,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT,[],,,,,,,,,,,DCM-CaI-EXP09-D13-ISO-int46ms-20s-488-10X-4x4-AT
4305,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT,[],,,,,,,,,,,DCM-CaI-EXP09-D13-ISO-int46ms-40s-TEST-AT
4306,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT,[],,,,,,,,,,,DCM-20220328-Exp09-CaIplate-COL8-tests-D13-40X-MP-AT
4307,DCM,[],{'XP': 'amand'},DCM-20220328-Exp09-CaIplate-tests-D13-10X-Nuc-AT,[],,,,,,,,,,,DCM-20220328-Exp09-CaIplate-tests-D13-40X-MP-AT
4308,DCM,[],{'XP': 'hoffm'},DCM-Lentis-20220413-HOE-GFP-AACT-TTN-x40-DH,[],,,,,,,,,,,DCM-Lentis-20220413-HOE-GFP-AACT-TTN-x40-DH
4309,SCZD,[],{'XP': 'IM_LOIC'},SCZD-Mat46-roli-SV2A-Map2-Homer-x60-p1-AV,[],,,,,,,,,,,SCZD-Mat46-roli-SV2A-Map2-Homer-x60-p1-AV
4310,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,HT3-2w-1
4311,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,HT3-2w-2
4312,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,ASD04-2w-1
4313,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D14-HUCD-Ki67-p3-AT
4314,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D14-HUCD-Ki67-p3-AT
4315,ASD,[],{'XP': 'amand'},ASD-20X-28032022-iPSC-D6-HUCD-Ki67-p1-AT,[],,,,,,,,,,,ASD-20X-28032022-iPSC-D14-HUCD-Ki67-p3-AT
4316,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,ASD04-2w-1
4317,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,WT2-2w-1
4318,ASD-Synapses-DRC-Confirmation,[],{'XP': 'Aurore'},ASD Synapses,[],,,,,,,,,,,WT2-2w-2
4319,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,PC056-2w-1
4320,ASD-Synapses-DRC-Confirmation,[],{'XP': 'IM_LOIC'},ASD Synapses,[],,,,,,,,,,,PC056-2w-1
4321,SCZD,[],{'XP': 'IM_LOIC'},SCZD-Mat46-roli-SV2A-Map2-Homer-x60-p1-AV,[],,,,,,,,,,,SCZD-Mat47-roli-SV2A-Map2-Homer-x60-p1-AV
4322,MFM,['Bin2x2'],{'XP': 'Vivien'},MFM-VB26-Exp34a-Mito-TMRM-CellM-40X,[],,,,,,,,,,,MFM-VB26-Exp34a-Mito-TMRM-CellM-40X
4323,RSTS,[],{'XP': 'chtca'},220429-RSTS-Exp2-x20-Ki67-HuCD-D6,[],,,,,,,,,,,220429-RSTS-Exp2-x20-Ki67-HuCD-D6
4324,MFM,[],{'XP': 'Vivien'},MFM-VB27a-Exp34b-Mito-Lyso-40X,[],,,,,,,,,,,MFM-VB27a-Exp34b-Mito-Lyso-40X
4325,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat60-new cells 40X
4326,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat60-new cells 10X
4327,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat60-old cells 10X
4328,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat60-old cells 40X
4329,SCZD,[],{'XP': 'IM_LOIC'},SCZD-Mat46-roli-SV2A-Map2-Homer-x60-p1-AV,[],,,,,,,,,,,SCZD-Mat46-roli-SV2A-Map2-Homer-x60-p2-AV
4330,SCZD,[],{'XP': 'IM_LOIC'},SCZD-Mat46-roli-SV2A-Map2-Homer-x60-p1-AV,[],,,,,,,,,,,SCZD-Mat47-roli-SV2A-Map2-Homer-x60-p1-AV
4331,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220328-Exp09-T&S-densities-D13-40X-AT,[],,,,,,,,,,,DCM-20220328-Exp09-TnS-densities-D13-40X-AT
4332,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220328-Exp09-T&S-densities-D13-40X-AT,[],,,,,,,,,,,DCM-20220328-Exp09-TnS-densities-D13-40X-AT
4333,SCZD,[],{'XP': 'IM_LOIC'},SCZD-Mat50-roli-SV2A-Map2-Homer-x60-p2-AV,[],,,,,,,,,,,SCZD-Mat50-roli-SV2A-Map2-Homer-x60-p2-AV
4334,MFM,[],{'XP': 'Vivien'},VB28a-MFM-Exp35-Mito-TMRM-Lyso-40X,[],,,,,,,,,,,VB28a-MFM-Exp35-Mito-TMRM-Lyso-40X
4335,MFM,[],{'XP': 'Vivien'},VB28a-MFM-Exp35-Mito-TMRM-Lyso-40X,[],,,,,,,,,,,VB28b-MFM-Exp35-Mito-TMRM-Lyso-60Xw
4336,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat60-new cells 40X Z stack
4337,SNCA,[],{'XP': 'JohannesWilbertz'},Mat60-new cells 40X,[],,,,,,,,,,,Mat60-old cells 40X Z stack
4338,SNCA,[],{'XP': 'IM_LOIC'},SNCA-Mat63-x40-map2-snca-th-p2-AV,[],,,,,,,,,,,SNCA-Mat63-x40-map2-snca-th-p2-AV
4339,SNCA,[],{'XP': 'IM_LOIC'},SNCA-Mat63-x40-map2-snca-th-p2-AV,[],,,,,,,,,,,SNCA-Mat63-x40-map2-snca-th-p1-AV
4340,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-D7-Nuc-10X-AT
4341,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-D7-40X-MP-AT
4342,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT
4343,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-ClB320-D7-40X-MP-AT
4344,MFM,['DCM'],{'XP': 'hoffm'},VB29a-MFM-Exp35-CaS-DES-actinin-TnT-25kPa-40X,[],,,,,,,,,,,VB29a-MFM-Exp35-CaS-DES-actinin-TnT-25kPa-40X
4345,MFM,[],{'XP': 'Vivien'},VB29a-MFM-Exp35-CaS-DES-actinin-TnT-25kPa-40X,[],,,,,,,,,,,VB29b-MFM-Exp35-CaS-actinin-COXIV-25kPa-40X
4346,MFM,[],{'XP': 'Vivien'},VB29a-MFM-Exp35-CaS-DES-actinin-TnT-25kPa-40X,[],,,,,,,,,,,VB29b-MFM-Exp35-CaS-DES-actinin-TnT-25kPa-40X
4347,SNCA,[],{'XP': 'JohannesWilbertz'},Mat59-combi vs mano,[],,,,,,,,,,,Mat59-combi vs mano 40X Zstack
4348,SNCA,[''],{'XP': 'IM_LOIC'},SNCA-Mat62-x40-LRRK2inhibitors-map2-snca-th-p1-AV,[],,,,,,,,,,,SNCA-Mat62-x40-LRRK2inhibitors-map2-snca-th-p2-AV
4349,SNCA,[''],{'XP': 'IM_LOIC'},SNCA-Mat62-x40-LRRK2inhibitors-map2-snca-th-p1-AV,[],,,,,,,,,,,SNCA-Mat62-x40-LRRK2inhibitors-map2-snca-th-p2-AV
4350,DCM,[],{'XP': 'hoffm'},DCM-MG132 KINETIC-20220512-HOEAACT-TnT-x40-DH,[],,,,,,,,,,,DCM-MG132 KINETIC-20220512-HOEAACT-TnT-x40-DH
4351,DCM,[],{'XP': 'hoffm'},DCM-Lentis-20220512-HOE-GFP-AACT-TnT-x40-DH,[],,,,,,,,,,,DCM-Lentis-20220512-HOE-GFP-AACT-TnT-x40-DH
4352,RSTS,[],{'XP': 'chtca'},220511-RSTS-Exp2-x20-Ki67-HuCD-D14,[],,,,,,,,,,,220511-RSTS-Exp2-x20-Ki67-HuCD-D14
4353,RSTS,[],{'XP': 'chtca'},220510-RSTS-Exp3-x20-Ki67-HuCD-D4,[],,,,,,,,,,,220510-RSTS-Exp3-x20-Ki67-HuCD-D4
4354,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-ClB320-D10-40X-MP-AT
4355,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-ClB320-D10-Nuc-10X-AT
4356,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-D10-40X-MP-AT
4357,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-D10-Nuc-10X-AT
4358,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-D14-Nuc-10X-AT
4359,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-D14-40X-MP-AT
4360,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-ClB320-D14-Nuc-10X-AT
4361,DCM,[],{'XP': 'amand'},DCM-20220502-Exp10-WT-ClB320-D7-Nuc-10X-AT,[],,,,,,,,,,,DCM-20220502-Exp10-WT-ClB320-D14-40X-MP-AT
4362,SNCA,[],{'XP': 'Aurore'},SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,[],,,,,,,,,,,SNCA-Mat61-x40-d50-map2-snca-th-p1-AV
4363,SNCA,[],{'XP': 'Aurore'},SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,[],,,,,,,,,,,SNCA-Mat61-x40-d50-map2-snca-th-p2.2-AV
4364,DM1,[],"{'XP': 'ChristinaJacob', 'staining': ''}",,[],[],[],,[],,[],DM-LD-WT1,[],,[],DM-LD-Pilot-DRC
4365,DM1,[],"{'XP': 'ChristinaJacob', 'staining': ''}",,[],[],[],,[],,[],DM1-LDn-1Q1,[],,[],DM-LD-Pilot-DRC
4366,DM1,[],"{'XP': 'ChristinaJacob', 'staining': ''}",,[],[],[],,[],,[],DM1-LDn-1Q1,[],,[],DM-LD-Pilot-DRC
4367,DM1,[],"{'XP': 'ChristinaJacob', 'staining': ''}",,[],[],[],,[],,[],DM1-LDn-1Q1,[],,[],DM-LD-Pilot-DRC
4368,SNCA,[],{'XP': 'JohannesWilbertz'},Mat60-new cells 40X,[],,,,,,,,,,,Mat61 Tripli DMSO
4369,SNCA,[],{'XP': 'JohannesWilbertz'},Mat60-new cells 40X,[],,,,,,,,,,,Mat61 Tripli Prostratin
4370,SNCA,[],{'XP': 'JohannesWilbertz'},Mat60-new cells 40X,[],,,,,,,,,,,Mat61-WT
4371,MFM,[],{'XP': 'Vivien'},VB30b-MFM-Exp36-EPI-30318-C4A-PC130C2-DES-Actnt-TnT-40X,[],,,,,,,,,,,VB30b-MFM-Exp36-EPI-30318-C4A-PC130C2-DES-Actnt-TnT-40X
4372,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat61-WT-DMSO-10X
4373,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat61-WT-DMSO-10X
4374,SNCA,[],{'XP': 'ameli'},Mat60-new cells 40X,[],,,,,,,,,,,Mat61-WT-DMSO-10X
4375,MFM,[],{'XP': 'Vivien'},VB30-MFM-Exp36-Mito-TMRM-Lyso-40X,[],,,,,,,,,,,VB30-MFM-Exp36-Mito-TMRM-Lyso-40X
4376,SNCA,[],{'XP': 'Aurore'},SNCA-Mat65-x40-map2-snca-lamp-p1-AV,[],,,,,,,,,,,SNCA-Mat65-x40-map2-snca-lamp-p1-AV
4377,SNCA,[],{'XP': 'Aurore'},SNCA-Mat65-x40-map2-snca-lamp-p1-AV,[],,,,,,,,,,,SNCA-Mat65-x40-map2-snca-lamp-p2-AV
4378,SNCA,[],{'XP': 'IM_LOIC'},SNCA-Mat66-x40-map2-snca-TH-p2-AV,[],,,,,,,,,,,SNCA-Mat66-x40-map2-snca-TH-p2-AV
4379,SNCA,[],{'XP': 'Aurore'},SNCA-Mat66-x40-map2-snca-TH-p2-AV,[],,,,,,,,,,,SNCA-Mat66-x40-map2-snca-TH-p1-AV
4380,SNCA,[],{'XP': 'Aurore'},SNCA-Mat65-x40-map2-snca-lamp-p1-AV,[],,,,,,,,,,,SNCA-Mat65-x60-map2-snca-lamp-p2-MP-AV
4381,SNCA,[],{'XP': 'Aurore'},SNCA-Mat65-x40-map2-snca-lamp-p1-AV,[],,,,,,,,,,,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV
4382,MFM,[],{'XP': 'Vivien'},VB31-MFM-Exp37-Mito-Lyso-TMRM-40X,[],,,,,,,,,,,VB31-MFM-Exp37-Mito-Lyso-TMRM-40X
4383,DCM,['1trt-D4'],{'XP': 'ChristinaJacob'},DCM-20220530-Exp11-ToolCpd-40X-pl2-AT,[],,,,,,,,,,,DCM-20220530-Exp11-ToolCpd-40X-pl1-AT
4384,DCM,[],{'XP': 'ChristinaJacob'},DCM-20220530-Exp11-ToolCpd-40X-pl2-AT,[],,,,,,,,,,,DCM-20220530-Exp11-ToolCpd-40X-pl3-AT
4385,DCM,"['1trt-D4', '2trt-D4-D7', '1trt-D7']",{'XP': 'ChristinaJacob'},DCM-20220530-Exp11-ToolCpd-40X-pl2-AT,[],,,,,,,,,,,DCM-20220530-Exp11-ToolCpd-40X-pl2-AT
4386,SNCA,[],{'XP': 'IM_LOIC'},SNCA-Mat66-x40-map2-snca-TH-p2-AV,[],,,,,,,,,,,SNCA-Mat66-x40-map2-snca-th-p2.3-AV
4387,DCM,[],{'XP': 'AT'},DCM-20220530-Exp11-ToolCpd-40X-pl2-AT,[],,,,,,,,,,,DCM-20220530-Exp11-ToolCpd-10X-pl1-AT
4388,DCM,"['1trt-D4', '2trt-D4-D7', '1trt-D7']",{'XP': 'AT'},DCM-20220530-Exp11-ToolCpd-40X-pl2-AT,[],,,,,,,,,,,DCM-20220530-Exp11-ToolCpd-10X-pl1-AT
4389,DCM,['1trt-D4'],{'XP': 'AT'},DCM-20220530-Exp11-ToolCpd-40X-pl2-AT,[],,,,,,,,,,,DCM-20220530-Exp11-ToolCpd-10X-pl1-AT
4390,MFM,[],{'XP': 'Vivien'},VB31-MFM-Exp37-Mito-Lyso-TMRM-40X,[],,,,,,,,,,,VB32-MFM-Exp37-D14-Mito-TMRM-40X
4391,MFM,['DCM'],{'XP': 'hoffm'},DCM-Lenti-20220621-HOE-GFP-AACT-TnT-x40-DH,[],,,,,,,,,,,VB29a-MFM-Exp35-CaS-DES-actinin-TnT-25kPa-40X
4392,MFM,[],{'XP': 'Vivien'},VB31-MFM-Exp37-Mito-Lyso-TMRM-40X,[],,,,,,,,,,,VB33-MFM-Exp37-PrecultureD14-aActn-TnT-DES-40X
